Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Adjacency List
BFS Iterative,0,16,12,0.1875,16->15->12,1,1,Adjacency List
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Matrix
BFS Iterative,0,16,12,0.125,16->12,1,1,Matrix
BFS Iterative,0,7,13,1,7->3->6->11->8->2->4->5->10->15->12->1->9->14->16->13,0.470588,1,Adjacency List
BFS Iterative,0,13,7,0.75,13->9->14->5->10->15->1->6->11->16->2->7,1,1,Adjacency List
BFS Iterative,0.97179,7,13,1,7->3->6->8->11->2->4->5->10->12->15->1->9->14->16->13,0.470588,1,Matrix
BFS Iterative,0,13,7,0.75,13->9->14->5->10->15->1->6->11->16->2->7,1,1,Matrix
BFS Iterative,0,1,1,0.0625,1,1,1,Adjacency List
BFS Iterative,0,1,1,0.0625,1,1,1,Adjacency List
BFS Iterative,0,1,1,0.0625,1,1,1,Matrix
BFS Iterative,0,1,1,0.0625,1,1,1,Matrix
BFS Iterative,0,10,3,0.8125,10->6->9->14->11->2->5->7->13->15->12->1->3,0.470588,1,Adjacency List
BFS Iterative,0,3,10,0.625,3->2->7->4->1->6->11->8->5->10,0.666667,1,Adjacency List
BFS Iterative,0,10,3,0.8125,10->6->9->11->14->2->5->7->13->12->15->1->3,0.470588,1,Matrix
BFS Iterative,0,3,10,0.625,3->2->4->7->1->6->8->11->5->10,0.666667,1,Matrix
BFS Iterative,0,11,10,0.1875,11->7->10,0.470588,1,Adjacency List
BFS Iterative,0,10,11,0.3125,10->6->9->14->11,0.470588,1,Adjacency List
BFS Iterative,0,11,10,0.1875,11->7->10,0.470588,1,Matrix
BFS Iterative,0,10,11,0.25,10->6->9->11,0.470588,1,Matrix
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->14->11->2->7,0.598039,1,Adjacency List
BFS Iterative,0,7,9,0.8125,7->3->6->11->8->2->4->5->10->15->12->1->9,0.470588,1,Adjacency List
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->11->14->2->7,0.598039,1,Matrix
BFS Iterative,0,7,9,0.8125,7->3->6->8->11->2->4->5->10->12->15->1->9,0.470588,1,Matrix
BFS Iterative,0,10,14,0.25,10->6->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,10,0.1875,14->13->10,0.666667,1,Adjacency List
BFS Iterative,0,10,14,0.3125,10->6->9->11->14,0.470588,1,Matrix
BFS Iterative,0,14,10,0.125,14->10,0.666667,1,Matrix
BFS Iterative,0,13,14,0.1875,13->9->14,1,1,Adjacency List
BFS Iterative,0,14,13,0.125,14->13,0.666667,1,Adjacency List
BFS Iterative,0,13,14,0.1875,13->9->14,1,1,Matrix
BFS Iterative,0,14,13,0.1875,14->10->13,0.666667,1,Matrix
BFS Iterative,0,13,14,0.1875,13->9->14,1,1,Adjacency List
BFS Iterative,0,14,13,0.125,14->13,0.666667,1,Adjacency List
BFS Iterative,0,13,14,0.1875,13->9->14,1,1,Matrix
BFS Iterative,0,14,13,0.1875,14->10->13,0.666667,1,Matrix
BFS Iterative,0.972763,1,6,0.25,1->2->5->6,1,1,Adjacency List
BFS Iterative,0,6,1,0.375,6->2->5->10->7->1,0.470588,1,Adjacency List
BFS Iterative,0,1,6,0.3125,1->2->5->3->6,1,1,Matrix
BFS Iterative,0,6,1,0.375,6->2->5->7->10->1,0.470588,1,Matrix
BFS Iterative,0,8,15,0.75,8->4->7->12->3->6->11->16->2->5->10->15,0.598039,1,Adjacency List
BFS Iterative,0,15,8,0.75,15->14->11->16->13->10->7->12->9->6->3->8,0.666667,1,Adjacency List
BFS Iterative,0,8,15,0.75,8->4->7->12->3->6->11->16->2->5->10->15,0.598039,1,Matrix
BFS Iterative,0,15,8,0.6875,15->11->14->16->7->10->12->13->3->6->8,0.666667,1,Matrix
BFS Iterative,0,6,13,0.8125,6->2->5->10->7->1->3->9->14->11->8->4->13,0.470588,1,Adjacency List
BFS Iterative,0,13,6,0.5,13->9->14->5->10->15->1->6,1,1,Adjacency List
BFS Iterative,0,6,13,0.8125,6->2->5->7->10->1->3->9->8->11->14->4->13,0.470588,1,Matrix
BFS Iterative,0,13,6,0.5,13->9->14->5->10->15->1->6,1,1,Matrix
BFS Iterative,0,7,14,0.875,7->3->6->11->8->2->4->5->10->15->12->1->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,7,0.6875,14->13->10->15->9->6->11->16->5->2->7,0.666667,1,Adjacency List
BFS Iterative,0,7,14,0.875,7->3->6->8->11->2->4->5->10->12->15->1->9->14,0.470588,1,Matrix
BFS Iterative,0,14,7,0.6875,14->10->13->15->6->9->11->16->2->5->7,0.666667,1,Matrix
BFS Iterative,0,7,14,0.875,7->3->6->11->8->2->4->5->10->15->12->1->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,7,0.6875,14->13->10->15->9->6->11->16->5->2->7,0.666667,1,Adjacency List
BFS Iterative,0,7,14,0.875,7->3->6->8->11->2->4->5->10->12->15->1->9->14,0.470588,1,Matrix
BFS Iterative,0,14,7,0.6875,14->10->13->15->6->9->11->16->2->5->7,0.666667,1,Matrix
BFS Iterative,0,2,2,0.0625,2,0.666667,1,Adjacency List
BFS Iterative,0,2,2,0.0625,2,0.666667,1,Adjacency List
BFS Iterative,0,2,2,0.0625,2,0.666667,1,Matrix
BFS Iterative,0,2,2,0.0625,2,0.666667,1,Matrix
BFS Iterative,0,15,13,0.3125,15->14->11->16->13,0.666667,1,Adjacency List
BFS Iterative,0,13,15,0.375,13->9->14->5->10->15,1,1,Adjacency List
BFS Iterative,0,15,13,0.5,15->11->14->16->7->10->12->13,0.666667,1,Matrix
BFS Iterative,0,13,15,0.375,13->9->14->5->10->15,1,1,Matrix
BFS Iterative,0,1,1,0.0625,1,1,1,Adjacency List
BFS Iterative,0,1,1,0.0625,1,1,1,Adjacency List
BFS Iterative,0,1,1,0.0625,1,1,1,Matrix
BFS Iterative,0.972763,1,1,0.0625,1,1,1,Matrix
BFS Iterative,0,10,4,1,10->6->9->14->11->2->5->7->13->15->12->1->3->8->16->4,0.470588,1,Adjacency List
BFS Iterative,0,4,10,0.75,4->3->8->2->7->12->1->6->11->16->5->10,1,1,Adjacency List
BFS Iterative,0,10,4,1,10->6->9->11->14->2->5->7->13->12->15->1->3->8->16->4,0.470588,1,Matrix
BFS Iterative,0,4,10,0.75,4->3->8->2->7->12->1->6->11->16->5->10,1,1,Matrix
BFS Iterative,0,2,5,0.3125,2->1->6->3->5,0.666667,1,Adjacency List
BFS Iterative,0,5,2,0.3125,5->1->6->9->2,0.598039,1,Adjacency List
BFS Iterative,0,2,5,0.3125,2->1->3->6->5,0.666667,1,Matrix
BFS Iterative,0,5,2,0.3125,5->1->6->9->2,0.598039,1,Matrix
BFS Iterative,0,10,15,0.625,10->6->9->14->11->2->5->7->13->15,0.470588,1,Adjacency List
BFS Iterative,0,15,10,0.375,15->14->11->16->13->10,0.666667,1,Adjacency List
BFS Iterative,0,10,15,0.6875,10->6->9->11->14->2->5->7->13->12->15,0.470588,1,Matrix
BFS Iterative,0,15,10,0.375,15->11->14->16->7->10,0.666667,1,Matrix
BFS Iterative,0,8,16,0.5,8->4->7->12->3->6->11->16,0.598039,1,Adjacency List
BFS Iterative,0,16,8,0.375,16->15->12->14->11->8,1,1,Adjacency List
BFS Iterative,0,8,16,0.5,8->4->7->12->3->6->11->16,0.598039,1,Matrix
BFS Iterative,0,16,8,0.25,16->12->15->8,1,1,Matrix
BFS Iterative,0,11,6,0.4375,11->7->10->15->12->3->6,0.470588,1,Adjacency List
BFS Iterative,0,6,11,0.625,6->2->5->10->7->1->3->9->14->11,0.470588,1,Adjacency List
BFS Iterative,0,11,6,0.4375,11->7->10->12->15->3->6,0.470588,1,Matrix
BFS Iterative,0,6,11,0.625,6->2->5->7->10->1->3->9->8->11,0.470588,1,Matrix
BFS Iterative,0,6,14,0.5625,6->2->5->10->7->1->3->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,6,0.375,14->13->10->15->9->6,0.666667,1,Adjacency List
BFS Iterative,0,6,14,0.6875,6->2->5->7->10->1->3->9->8->11->14,0.470588,1,Matrix
BFS Iterative,0,14,6,0.3125,14->10->13->15->6,0.666667,1,Matrix
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Adjacency List
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Adjacency List
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Matrix
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Matrix
BFS Iterative,0,13,11,0.5625,13->9->14->5->10->15->1->6->11,1,1,Adjacency List
BFS Iterative,0,11,13,0.9375,11->7->10->15->12->3->6->8->9->14->16->2->4->5->13,0.470588,1,Adjacency List
BFS Iterative,0.972763,13,11,0.5625,13->9->14->5->10->15->1->6->11,1,1,Matrix
BFS Iterative,0,11,13,0.9375,11->7->10->12->15->3->6->8->9->14->16->2->4->5->13,0.470588,1,Matrix
BFS Iterative,0,15,16,0.25,15->14->11->16,0.666667,1,Adjacency List
BFS Iterative,0,16,15,0.125,16->15,1,1,Adjacency List
BFS Iterative,0,15,16,0.25,15->11->14->16,0.666667,1,Matrix
BFS Iterative,0,16,15,0.1875,16->12->15,1,1,Matrix
BFS Iterative,0,3,4,0.25,3->2->7->4,0.666667,1,Adjacency List
BFS Iterative,0,4,3,0.125,4->3,1,1,Adjacency List
BFS Iterative,0,3,4,0.1875,3->2->4,0.666667,1,Matrix
BFS Iterative,0,4,3,0.125,4->3,1,1,Matrix
BFS Iterative,0,2,3,0.25,2->1->6->3,0.666667,1,Adjacency List
BFS Iterative,0,3,2,0.125,3->2,0.666667,1,Adjacency List
BFS Iterative,0,2,3,0.1875,2->1->3,0.666667,1,Matrix
BFS Iterative,0,3,2,0.125,3->2,0.666667,1,Matrix
BFS Iterative,0,5,2,0.3125,5->1->6->9->2,0.598039,1,Adjacency List
BFS Iterative,0,2,5,0.3125,2->1->6->3->5,0.666667,1,Adjacency List
BFS Iterative,0,5,2,0.3125,5->1->6->9->2,0.598039,1,Matrix
BFS Iterative,0,2,5,0.3125,2->1->3->6->5,0.666667,1,Matrix
BFS Iterative,0,16,7,0.5625,16->15->12->14->11->8->13->10->7,1,1,Adjacency List
BFS Iterative,0,7,16,0.9375,7->3->6->11->8->2->4->5->10->15->12->1->9->14->16,0.470588,1,Adjacency List
BFS Iterative,0,16,7,0.5,16->12->15->8->11->14->4->7,1,1,Matrix
BFS Iterative,0,7,16,0.9375,7->3->6->8->11->2->4->5->10->12->15->1->9->14->16,0.470588,1,Matrix
BFS Iterative,0,14,4,1,14->13->10->15->9->6->11->16->5->2->7->12->1->3->8->4,0.666667,1,Adjacency List
BFS Iterative,0,4,14,0.9375,4->3->8->2->7->12->1->6->11->16->5->10->15->9->14,1,1,Adjacency List
BFS Iterative,0,14,4,1,14->10->13->15->6->9->11->16->2->5->7->12->1->3->8->4,0.666667,1,Matrix
BFS Iterative,0,4,14,0.9375,4->3->8->2->7->12->1->6->11->16->5->10->15->9->14,1,1,Matrix
BFS Iterative,0,4,11,0.5625,4->3->8->2->7->12->1->6->11,1,1,Adjacency List
BFS Iterative,0,11,4,0.8125,11->7->10->15->12->3->6->8->9->14->16->2->4,0.470588,1,Adjacency List
BFS Iterative,0,4,11,0.5625,4->3->8->2->7->12->1->6->11,1,1,Matrix
BFS Iterative,0.969844,11,4,0.8125,11->7->10->12->15->3->6->8->9->14->16->2->4,0.470588,1,Matrix
BFS Iterative,0,7,12,0.6875,7->3->6->11->8->2->4->5->10->15->12,0.470588,1,Adjacency List
BFS Iterative,0,12,7,0.375,12->8->11->16->4->7,0.598039,1,Adjacency List
BFS Iterative,0,7,12,0.625,7->3->6->8->11->2->4->5->10->12,0.470588,1,Matrix
BFS Iterative,0,12,7,0.375,12->8->11->16->4->7,0.598039,1,Matrix
BFS Iterative,0,12,2,0.8125,12->8->11->16->4->7->10->15->3->6->9->14->2,0.598039,1,Adjacency List
BFS Iterative,0,2,12,0.9375,2->1->6->3->5->10->7->4->9->14->11->8->13->15->12,0.666667,1,Adjacency List
BFS Iterative,0,12,2,0.8125,12->8->11->16->4->7->10->15->3->6->9->14->2,0.598039,1,Matrix
BFS Iterative,0,2,12,0.875,2->1->3->6->5->4->7->10->9->8->11->14->13->12,0.666667,1,Matrix
BFS Iterative,0,1,14,0.6875,1->2->5->6->3->9->10->7->4->13->14,1,1,Adjacency List
BFS Iterative,0,14,1,0.8125,14->13->10->15->9->6->11->16->5->2->7->12->1,0.666667,1,Adjacency List
BFS Iterative,0,1,14,0.8125,1->2->5->3->6->9->4->7->10->13->8->11->14,1,1,Matrix
BFS Iterative,0,14,1,0.8125,14->10->13->15->6->9->11->16->2->5->7->12->1,0.666667,1,Matrix
BFS Iterative,0,12,1,1,12->8->11->16->4->7->10->15->3->6->9->14->2->5->13->1,0.598039,1,Adjacency List
BFS Iterative,0,1,12,0.9375,1->2->5->6->3->9->10->7->4->13->14->11->8->15->12,1,1,Adjacency List
BFS Iterative,0,12,1,1,12->8->11->16->4->7->10->15->3->6->9->14->2->5->13->1,0.598039,1,Matrix
BFS Iterative,0,1,12,0.875,1->2->5->3->6->9->4->7->10->13->8->11->14->12,1,1,Matrix
BFS Iterative,0,1,4,0.5625,1->2->5->6->3->9->10->7->4,1,1,Adjacency List
BFS Iterative,0,4,1,0.4375,4->3->8->2->7->12->1,1,1,Adjacency List
BFS Iterative,0,1,4,0.4375,1->2->5->3->6->9->4,1,1,Matrix
BFS Iterative,0,4,1,0.4375,4->3->8->2->7->12->1,1,1,Matrix
BFS Iterative,0,4,12,0.375,4->3->8->2->7->12,1,1,Adjacency List
BFS Iterative,0,12,4,0.3125,12->8->11->16->4,0.598039,1,Adjacency List
BFS Iterative,0,4,12,0.375,4->3->8->2->7->12,1,1,Matrix
BFS Iterative,0,12,4,0.3125,12->8->11->16->4,0.598039,1,Matrix
BFS Iterative,0,12,5,0.875,12->8->11->16->4->7->10->15->3->6->9->14->2->5,0.598039,1,Adjacency List
BFS Iterative,0,5,12,0.9375,5->1->6->9->2->10->7->13->3->14->11->8->4->15->12,0.598039,1,Adjacency List
BFS Iterative,0,12,5,0.875,12->8->11->16->4->7->10->15->3->6->9->14->2->5,0.598039,1,Matrix
BFS Iterative,0,5,12,0.875,5->1->6->9->2->7->10->13->3->8->11->14->4->12,0.598039,1,Matrix
Dijkstra,0.974708,16,12,0.25,16->15->14->12,0.0196078,0.25,Adjacency List
Dijkstra,0,12,16,0.1875,12->11->16,0.0196078,0.1875,Adjacency List
Dijkstra,0,16,12,0.25,16->15->14->12,0.0196078,0.25,Matrix
Dijkstra,0,12,16,0.1875,12->11->16,0.0196078,0.1875,Matrix
Dijkstra,0,4,7,0.3125,4->3->8->2->7,0.0294118,0.3125,Adjacency List
Dijkstra,0,7,4,0.5,7->8->6->11->5->12->10->4,0.0294118,0.5,Adjacency List
Dijkstra,0,4,7,0.3125,4->3->8->2->7,0.0294118,0.3125,Matrix
Dijkstra,0,7,4,0.5,7->8->6->11->5->12->10->4,0.0294118,0.5,Matrix
Dijkstra,0,14,4,0.8125,14->15->13->16->10->11->9->12->6->7->5->8->4,0.0784314,0.8125,Adjacency List
Dijkstra,0,4,14,0.8125,4->3->8->2->7->1->12->6->11->5->10->9->14,0.0784314,0.8125,Adjacency List
Dijkstra,0,14,4,0.8125,14->15->13->16->10->11->9->12->6->7->5->8->4,0.0784314,0.8125,Matrix
Dijkstra,0,4,14,0.8125,4->3->8->2->7->1->12->6->11->5->10->9->14,0.0784314,0.8125,Matrix
Dijkstra,0,1,2,0.125,1->2,0.00980392,0.125,Adjacency List
Dijkstra,0,2,1,0.1875,2->3->1,0.00980392,0.1875,Adjacency List
Dijkstra,0,1,2,0.125,1->2,0.00980392,0.125,Matrix
Dijkstra,0,2,1,0.1875,2->3->1,0.00980392,0.1875,Matrix
Dijkstra,0,5,4,0.5625,5->6->9->7->10->8->11->12->4,0.0490196,0.5625,Adjacency List
Dijkstra,0,4,5,0.625,4->3->8->2->7->1->12->6->11->5,0.0490196,0.625,Adjacency List
Dijkstra,0,5,4,0.5625,5->6->9->7->10->8->11->12->4,0.0490196,0.5625,Matrix
Dijkstra,0,4,5,0.625,4->3->8->2->7->1->12->6->11->5,0.0490196,0.625,Matrix
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Adjacency List
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Adjacency List
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Matrix
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Matrix
Dijkstra,0,4,13,0.8125,4->3->8->2->7->1->12->6->11->5->10->9->13,0.0882353,0.8125,Adjacency List
Dijkstra,0,13,4,0.8125,13->14->15->9->16->10->11->5->12->6->7->8->4,0.0882353,0.8125,Adjacency List
Dijkstra,0,4,13,0.8125,4->3->8->2->7->1->12->6->11->5->10->9->13,0.0882353,0.8125,Matrix
Dijkstra,0,13,4,0.8125,13->14->15->9->16->10->11->5->12->6->7->8->4,0.0882353,0.8125,Matrix
Dijkstra,0,6,1,0.5,6->7->5->10->8->11->9->1,0.0294118,0.5,Adjacency List
Dijkstra,0,1,6,0.3125,1->2->5->3->6,0.0294118,0.3125,Adjacency List
Dijkstra,0,6,1,0.5,6->7->5->10->8->11->9->1,0.0294118,0.5,Matrix
Dijkstra,0,1,6,0.3125,1->2->5->3->6,0.0294118,0.3125,Matrix
Dijkstra,0,9,5,0.25,9->10->11->5,0.0196078,0.25,Adjacency List
Dijkstra,0,5,9,0.1875,5->6->9,0.0196078,0.1875,Adjacency List
Dijkstra,0,9,5,0.25,9->10->11->5,0.0196078,0.25,Matrix
Dijkstra,0,5,9,0.1875,5->6->9,0.0196078,0.1875,Matrix
Dijkstra,0,7,11,0.25,7->8->6->11,0.0196078,0.25,Adjacency List
Dijkstra,0,11,7,0.3125,11->12->10->9->7,0.0196078,0.3125,Adjacency List
Dijkstra,0,7,11,0.25,7->8->6->11,0.0196078,0.25,Matrix
Dijkstra,0,11,7,0.3125,11->12->10->9->7,0.0196078,0.3125,Matrix
Dijkstra,0,3,14,0.8125,3->4->2->7->1->8->6->11->5->12->10->9->14,0.0686275,0.8125,Adjacency List
Dijkstra,0,14,3,0.8125,14->15->13->16->10->11->9->12->6->7->5->8->3,0.0686275,0.8125,Adjacency List
Dijkstra,0,3,14,0.8125,3->4->2->7->1->8->6->11->5->12->10->9->14,0.0686275,0.8125,Matrix
Dijkstra,0,14,3,0.8125,14->15->13->16->10->11->9->12->6->7->5->8->3,0.0686275,0.8125,Matrix
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Adjacency List
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Adjacency List
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Matrix
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Matrix
Dijkstra,0,10,3,0.5625,10->11->9->12->6->7->5->8->3,0.0490196,0.5625,Adjacency List
Dijkstra,0,3,10,0.6875,3->4->2->7->1->8->6->11->5->12->10,0.0490196,0.6875,Adjacency List
Dijkstra,0,10,3,0.5625,10->11->9->12->6->7->5->8->3,0.0490196,0.5625,Matrix
Dijkstra,0,3,10,0.6875,3->4->2->7->1->8->6->11->5->12->10,0.0490196,0.6875,Matrix
Dijkstra,0,14,13,0.1875,14->15->13,0.00980392,0.1875,Adjacency List
Dijkstra,0,13,14,0.125,13->14,0.00980392,0.125,Adjacency List
Dijkstra,0,14,13,0.1875,14->15->13,0.00980392,0.1875,Matrix
Dijkstra,0,13,14,0.125,13->14,0.00980392,0.125,Matrix
Dijkstra,0.97179,13,2,0.8125,13->14->15->9->16->10->11->5->12->6->7->8->2,0.0686275,0.8125,Adjacency List
Dijkstra,0,2,13,0.8125,2->3->1->6->4->7->5->10->8->11->9->12->13,0.0686275,0.8125,Adjacency List
Dijkstra,0,13,2,0.8125,13->14->15->9->16->10->11->5->12->6->7->8->2,0.0686275,0.8125,Matrix
Dijkstra,0,2,13,0.8125,2->3->1->6->4->7->5->10->8->11->9->12->13,0.0686275,0.8125,Matrix
Dijkstra,0,1,10,0.5625,1->2->5->3->6->4->9->7->10,0.0490196,0.5625,Adjacency List
Dijkstra,0,10,1,0.5625,10->11->9->12->6->7->5->8->1,0.0490196,0.5625,Adjacency List
Dijkstra,0,1,10,0.5625,1->2->5->3->6->4->9->7->10,0.0490196,0.5625,Matrix
Dijkstra,0,10,1,0.5625,10->11->9->12->6->7->5->8->1,0.0490196,0.5625,Matrix
Dijkstra,0,12,16,0.1875,12->11->16,0.0196078,0.1875,Adjacency List
Dijkstra,0,16,12,0.25,16->15->14->12,0.0196078,0.25,Adjacency List
Dijkstra,0,12,16,0.1875,12->11->16,0.0196078,0.1875,Matrix
Dijkstra,0,16,12,0.25,16->15->14->12,0.0196078,0.25,Matrix
Dijkstra,0,7,11,0.25,7->8->6->11,0.0196078,0.25,Adjacency List
Dijkstra,0,11,7,0.3125,11->12->10->9->7,0.0196078,0.3125,Adjacency List
Dijkstra,0,7,11,0.25,7->8->6->11,0.0196078,0.25,Matrix
Dijkstra,0,11,7,0.3125,11->12->10->9->7,0.0196078,0.3125,Matrix
Dijkstra,0,8,9,0.5,8->7->12->6->11->5->10->9,0.0490196,0.5,Adjacency List
Dijkstra,0,9,8,0.5,9->10->11->5->12->6->7->8,0.0490196,0.5,Adjacency List
Dijkstra,0,8,9,0.5,8->7->12->6->11->5->10->9,0.0490196,0.5,Matrix
Dijkstra,0,9,8,0.5,9->10->11->5->12->6->7->8,0.0490196,0.5,Matrix
Dijkstra,0,9,16,0.5,9->10->11->5->12->6->7->16,0.0490196,0.5,Adjacency List
Dijkstra,0,16,9,0.5625,16->15->14->12->13->11->10->8->9,0.0490196,0.5625,Adjacency List
Dijkstra,0,9,16,0.5,9->10->11->5->12->6->7->16,0.0490196,0.5,Matrix
Dijkstra,0,16,9,0.5625,16->15->14->12->13->11->10->8->9,0.0490196,0.5625,Matrix
Dijkstra,0,7,7,0.0625,7,0,0.0625,Adjacency List
Dijkstra,0,7,7,0.0625,7,0,0.0625,Adjacency List
Dijkstra,0,7,7,0.0625,7,0,0.0625,Matrix
Dijkstra,0,7,7,0.0625,7,0,0.0625,Matrix
Dijkstra,0,8,6,0.25,8->7->12->6,0.0196078,0.25,Adjacency List
Dijkstra,0,6,8,0.3125,6->7->5->10->8,0.0196078,0.3125,Adjacency List
Dijkstra,0,8,6,0.25,8->7->12->6,0.0196078,0.25,Matrix
Dijkstra,0,6,8,0.3125,6->7->5->10->8,0.0196078,0.3125,Matrix
Dijkstra,0,13,6,0.625,13->14->15->9->16->10->11->5->12->6,0.0490196,0.625,Adjacency List
Dijkstra,0,6,13,0.5625,6->7->5->10->8->11->9->12->13,0.0490196,0.5625,Adjacency List
Dijkstra,0,13,6,0.625,13->14->15->9->16->10->11->5->12->6,0.0490196,0.625,Matrix
Dijkstra,0,6,13,0.5625,6->7->5->10->8->11->9->12->13,0.0490196,0.5625,Matrix
Dijkstra,0,3,1,0.3125,3->4->2->7->1,0.0196078,0.3125,Adjacency List
Dijkstra,0,1,3,0.25,1->2->5->3,0.0196078,0.25,Adjacency List
Dijkstra,0,3,1,0.3125,3->4->2->7->1,0.0196078,0.3125,Matrix
Dijkstra,0,1,3,0.25,1->2->5->3,0.0196078,0.25,Matrix
Dijkstra,0,7,5,0.3125,7->8->6->11->5,0.0196078,0.3125,Adjacency List
Dijkstra,0,5,7,0.25,5->6->9->7,0.0196078,0.25,Adjacency List
Dijkstra,0,7,5,0.3125,7->8->6->11->5,0.0196078,0.3125,Matrix
Dijkstra,0.97179,5,7,0.25,5->6->9->7,0.0196078,0.25,Matrix
Dijkstra,0,9,6,0.375,9->10->11->5->12->6,0.0294118,0.375,Adjacency List
Dijkstra,0,6,9,0.4375,6->7->5->10->8->11->9,0.0294118,0.4375,Adjacency List
Dijkstra,0,9,6,0.375,9->10->11->5->12->6,0.0294118,0.375,Matrix
Dijkstra,0,6,9,0.4375,6->7->5->10->8->11->9,0.0294118,0.4375,Matrix
Dijkstra,0,9,15,0.4375,9->10->11->5->12->6->15,0.0392157,0.4375,Adjacency List
Dijkstra,0,15,9,0.5,15->16->14->13->11->12->10->9,0.0392157,0.5,Adjacency List
Dijkstra,0,9,15,0.4375,9->10->11->5->12->6->15,0.0392157,0.4375,Matrix
Dijkstra,0,15,9,0.5,15->16->14->13->11->12->10->9,0.0392157,0.5,Matrix
Dijkstra,0,11,12,0.125,11->12,0.00980392,0.125,Adjacency List
Dijkstra,0,12,11,0.125,12->11,0.00980392,0.125,Adjacency List
Dijkstra,0,11,12,0.125,11->12,0.00980392,0.125,Matrix
Dijkstra,0,12,11,0.125,12->11,0.00980392,0.125,Matrix
Dijkstra,0,11,11,0.0625,11,0,0.0625,Adjacency List
Dijkstra,0,11,11,0.0625,11,0,0.0625,Adjacency List
Dijkstra,0,11,11,0.0625,11,0,0.0625,Matrix
Dijkstra,0,11,11,0.0625,11,0,0.0625,Matrix
Dijkstra,0,6,3,0.5,6->7->5->10->8->11->9->3,0.0294118,0.5,Adjacency List
Dijkstra,0,3,6,0.4375,3->4->2->7->1->8->6,0.0294118,0.4375,Adjacency List
Dijkstra,0,6,3,0.5,6->7->5->10->8->11->9->3,0.0294118,0.5,Matrix
Dijkstra,0,3,6,0.4375,3->4->2->7->1->8->6,0.0294118,0.4375,Matrix
Dijkstra,0,15,16,0.125,15->16,0.00980392,0.125,Adjacency List
Dijkstra,0,16,15,0.125,16->15,0.00980392,0.125,Adjacency List
Dijkstra,0,15,16,0.125,15->16,0.00980392,0.125,Matrix
Dijkstra,0,16,15,0.125,16->15,0.00980392,0.125,Matrix
Dijkstra,0,16,6,0.6875,16->15->14->12->13->11->10->8->9->7->6,0.0588235,0.6875,Adjacency List
Dijkstra,0,6,16,0.5625,6->7->5->10->8->11->9->12->16,0.0588235,0.5625,Adjacency List
Dijkstra,0,16,6,0.6875,16->15->14->12->13->11->10->8->9->7->6,0.0588235,0.6875,Matrix
Dijkstra,0,6,16,0.5625,6->7->5->10->8->11->9->12->16,0.0588235,0.5625,Matrix
Dijkstra,0,6,13,0.5625,6->7->5->10->8->11->9->12->13,0.0490196,0.5625,Adjacency List
Dijkstra,0,13,6,0.625,13->14->15->9->16->10->11->5->12->6,0.0490196,0.625,Adjacency List
Dijkstra,0,6,13,0.5625,6->7->5->10->8->11->9->12->13,0.0490196,0.5625,Matrix
Dijkstra,0,13,6,0.625,13->14->15->9->16->10->11->5->12->6,0.0490196,0.625,Matrix
Dijkstra,0,16,13,0.3125,16->15->14->12->13,0.0294118,0.3125,Adjacency List
Dijkstra,0,13,16,0.3125,13->14->15->9->16,0.0294118,0.3125,Adjacency List
Dijkstra,0,16,13,0.3125,16->15->14->12->13,0.0294118,0.3125,Matrix
Dijkstra,0,13,16,0.3125,13->14->15->9->16,0.0294118,0.3125,Matrix
Dijkstra,0,4,8,0.1875,4->3->8,0.0196078,0.1875,Adjacency List
Dijkstra,0,8,4,0.3125,8->7->12->6->4,0.0196078,0.3125,Adjacency List
Dijkstra,0,4,8,0.1875,4->3->8,0.0196078,0.1875,Matrix
Dijkstra,0,8,4,0.3125,8->7->12->6->4,0.0196078,0.3125,Matrix
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Adjacency List
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Adjacency List
Dijkstra,0,3,7,0.25,3->4->2->7,0.0196078,0.25,Matrix
Dijkstra,0,7,3,0.375,7->8->6->11->5->3,0.0196078,0.375,Matrix
