Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited
BFS Iterative,0,4,9,14,4->3->8->2->7->12->1->6->11->16->5->10->15->9,102,16,Matrix
BFS Iterative,0,9,4,16,9->5->10->13->1->6->11->14->2->7->12->15->3->8->16->4,61,16,Matrix
BFS Iterative,0,15,14,2,15->14,68,16,Adjacency List
BFS Iterative,0,14,15,4,14->13->10->15,68,16,Adjacency List
BFS Iterative,0,15,14,3,15->11->14,68,16,Matrix
BFS Iterative,0,14,15,4,14->10->13->15,68,16,Matrix
BFS Iterative,0,13,14,3,13->9->14,102,16,Adjacency List
BFS Iterative,0,14,13,2,14->13,68,16,Adjacency List
BFS Iterative,0,13,14,3,13->9->14,102,16,Matrix
BFS Iterative,0,14,13,3,14->10->13,68,16,Matrix
BFS Iterative,0,16,11,5,16->15->12->14->11,102,16,Adjacency List
BFS Iterative,0,11,16,11,11->7->10->15->12->3->6->8->9->14->16,48,16,Adjacency List
BFS Iterative,0,16,11,5,16->12->15->8->11,102,16,Matrix
BFS Iterative,0,11,16,11,11->7->10->12->15->3->6->8->9->14->16,48,16,Matrix
BFS Iterative,0,5,12,15,5->1->6->9->2->10->7->13->3->14->11->8->4->15->12,61,16,Adjacency List
BFS Iterative,999,12,5,14,12->8->11->16->4->7->10->15->3->6->9->14->2->5,61,16,Adjacency List
BFS Iterative,0,5,12,14,5->1->6->9->2->7->10->13->3->8->11->14->4->12,61,16,Matrix
BFS Iterative,0,12,5,14,12->8->11->16->4->7->10->15->3->6->9->14->2->5,61,16,Matrix
BFS Iterative,0,6,7,5,6->2->5->10->7,48,16,Adjacency List
BFS Iterative,0,7,6,3,7->3->6,48,16,Adjacency List
BFS Iterative,0,6,7,4,6->2->5->7,48,16,Matrix
BFS Iterative,0,7,6,3,7->3->6,48,16,Matrix
BFS Iterative,0,6,3,7,6->2->5->10->7->1->3,48,16,Adjacency List
BFS Iterative,0,3,6,6,3->2->7->4->1->6,68,16,Adjacency List
BFS Iterative,0,6,3,7,6->2->5->7->10->1->3,48,16,Matrix
BFS Iterative,0,3,6,6,3->2->4->7->1->6,68,16,Matrix
BFS Iterative,0,4,7,5,4->3->8->2->7,102,16,Adjacency List
BFS Iterative,0,7,4,7,7->3->6->11->8->2->4,48,16,Adjacency List
BFS Iterative,0,4,7,5,4->3->8->2->7,102,16,Matrix
BFS Iterative,0,7,4,7,7->3->6->8->11->2->4,48,16,Matrix
BFS Iterative,0,7,14,14,7->3->6->11->8->2->4->5->10->15->12->1->9->14,48,16,Adjacency List
BFS Iterative,0,14,7,11,14->13->10->15->9->6->11->16->5->2->7,68,16,Adjacency List
BFS Iterative,0,7,14,14,7->3->6->8->11->2->4->5->10->12->15->1->9->14,48,16,Matrix
BFS Iterative,0,14,7,11,14->10->13->15->6->9->11->16->2->5->7,68,16,Matrix
BFS Iterative,0,5,13,8,5->1->6->9->2->10->7->13,61,16,Adjacency List
BFS Iterative,0,13,5,4,13->9->14->5,102,16,Adjacency List
BFS Iterative,0,5,13,8,5->1->6->9->2->7->10->13,61,16,Matrix
BFS Iterative,0,13,5,4,13->9->14->5,102,16,Matrix
BFS Iterative,0,14,13,2,14->13,68,16,Adjacency List
BFS Iterative,0,13,14,3,13->9->14,102,16,Adjacency List
BFS Iterative,0,14,13,3,14->10->13,68,16,Matrix
BFS Iterative,0,13,14,3,13->9->14,102,16,Matrix
BFS Iterative,0,10,2,6,10->6->9->14->11->2,48,16,Adjacency List
BFS Iterative,0,2,10,6,2->1->6->3->5->10,68,16,Adjacency List
BFS Iterative,0,10,2,6,10->6->9->11->14->2,48,16,Matrix
BFS Iterative,0,2,10,8,2->1->3->6->5->4->7->10,68,16,Matrix
BFS Iterative,0,3,6,6,3->2->7->4->1->6,68,16,Adjacency List
BFS Iterative,1003,6,3,7,6->2->5->10->7->1->3,48,16,Adjacency List
BFS Iterative,0,3,6,6,3->2->4->7->1->6,68,16,Matrix
BFS Iterative,0,6,3,7,6->2->5->7->10->1->3,48,16,Matrix
BFS Iterative,0,4,4,1,4,102,16,Adjacency List
BFS Iterative,0,4,4,1,4,102,16,Adjacency List
BFS Iterative,0,4,4,1,4,102,16,Matrix
BFS Iterative,0,4,4,1,4,102,16,Matrix
BFS Iterative,0,7,8,5,7->3->6->11->8,48,16,Adjacency List
BFS Iterative,0,8,7,3,8->4->7,61,16,Adjacency List
BFS Iterative,0,7,8,4,7->3->6->8,48,16,Matrix
BFS Iterative,0,8,7,3,8->4->7,61,16,Matrix
BFS Iterative,0,5,1,2,5->1,61,16,Adjacency List
BFS Iterative,0,1,5,3,1->2->5,102,16,Adjacency List
BFS Iterative,0,5,1,2,5->1,61,16,Matrix
BFS Iterative,0,1,5,3,1->2->5,102,16,Matrix
BFS Iterative,0,6,16,16,6->2->5->10->7->1->3->9->14->11->8->4->13->15->12->16,48,16,Adjacency List
BFS Iterative,0,16,6,12,16->15->12->14->11->8->13->10->7->4->9->6,102,16,Adjacency List
BFS Iterative,0,6,16,16,6->2->5->7->10->1->3->9->8->11->14->4->13->12->15->16,48,16,Matrix
BFS Iterative,0,16,6,12,16->12->15->8->11->14->4->7->10->13->3->6,102,16,Matrix
BFS Iterative,0,2,4,8,2->1->6->3->5->10->7->4,68,16,Adjacency List
BFS Iterative,0,4,2,4,4->3->8->2,102,16,Adjacency List
BFS Iterative,0,2,4,6,2->1->3->6->5->4,68,16,Matrix
BFS Iterative,0,4,2,4,4->3->8->2,102,16,Matrix
BFS Iterative,0,8,16,8,8->4->7->12->3->6->11->16,61,16,Adjacency List
BFS Iterative,0,16,8,6,16->15->12->14->11->8,102,16,Adjacency List
BFS Iterative,0,8,16,8,8->4->7->12->3->6->11->16,61,16,Matrix
BFS Iterative,0,16,8,4,16->12->15->8,102,16,Matrix
BFS Iterative,0,12,15,8,12->8->11->16->4->7->10->15,61,16,Adjacency List
BFS Iterative,0,15,12,8,15->14->11->16->13->10->7->12,68,16,Adjacency List
BFS Iterative,0,12,15,8,12->8->11->16->4->7->10->15,61,16,Matrix
BFS Iterative,0,15,12,7,15->11->14->16->7->10->12,68,16,Matrix
BFS Iterative,0,14,12,12,14->13->10->15->9->6->11->16->5->2->7->12,68,16,Adjacency List
BFS Iterative,0,12,14,12,12->8->11->16->4->7->10->15->3->6->9->14,61,16,Adjacency List
BFS Iterative,0,14,12,12,14->10->13->15->6->9->11->16->2->5->7->12,68,16,Matrix
BFS Iterative,0,12,14,12,12->8->11->16->4->7->10->15->3->6->9->14,61,16,Matrix
BFS Iterative,0,16,10,8,16->15->12->14->11->8->13->10,102,16,Adjacency List
BFS Iterative,0,10,16,15,10->6->9->14->11->2->5->7->13->15->12->1->3->8->16,48,16,Adjacency List
BFS Iterative,0,16,10,9,16->12->15->8->11->14->4->7->10,102,16,Matrix
BFS Iterative,0,10,16,15,10->6->9->11->14->2->5->7->13->12->15->1->3->8->16,48,16,Matrix
BFS Iterative,0,11,6,7,11->7->10->15->12->3->6,48,16,Adjacency List
BFS Iterative,0,6,11,10,6->2->5->10->7->1->3->9->14->11,48,16,Adjacency List
BFS Iterative,0,11,6,7,11->7->10->12->15->3->6,48,16,Matrix
BFS Iterative,0,6,11,10,6->2->5->7->10->1->3->9->8->11,48,16,Matrix
BFS Iterative,0,11,11,1,11,48,16,Adjacency List
BFS Iterative,0,11,11,1,11,48,16,Adjacency List
BFS Iterative,0,11,11,1,11,48,16,Matrix
BFS Iterative,0,11,11,1,11,48,16,Matrix
BFS Iterative,0,1,13,10,1->2->5->6->3->9->10->7->4->13,102,16,Adjacency List
BFS Iterative,0,13,1,7,13->9->14->5->10->15->1,102,16,Adjacency List
BFS Iterative,0,1,13,10,1->2->5->3->6->9->4->7->10->13,102,16,Matrix
BFS Iterative,0,13,1,7,13->9->14->5->10->15->1,102,16,Matrix
BFS Iterative,0,1,7,8,1->2->5->6->3->9->10->7,102,16,Adjacency List
BFS Iterative,0,7,1,12,7->3->6->11->8->2->4->5->10->15->12->1,48,16,Adjacency List
BFS Iterative,0,1,7,8,1->2->5->3->6->9->4->7,102,16,Matrix
BFS Iterative,1002,7,1,12,7->3->6->8->11->2->4->5->10->12->15->1,48,16,Matrix
BFS Iterative,0,14,2,10,14->13->10->15->9->6->11->16->5->2,68,16,Adjacency List
BFS Iterative,0,2,14,10,2->1->6->3->5->10->7->4->9->14,68,16,Adjacency List
BFS Iterative,0,14,2,9,14->10->13->15->6->9->11->16->2,68,16,Matrix
BFS Iterative,0,2,14,12,2->1->3->6->5->4->7->10->9->8->11->14,68,16,Matrix
BFS Iterative,0,16,8,6,16->15->12->14->11->8,102,16,Adjacency List
BFS Iterative,0,8,16,8,8->4->7->12->3->6->11->16,61,16,Adjacency List
BFS Iterative,0,16,8,4,16->12->15->8,102,16,Matrix
BFS Iterative,0,8,16,8,8->4->7->12->3->6->11->16,61,16,Matrix
BFS Iterative,0,6,11,10,6->2->5->10->7->1->3->9->14->11,48,16,Adjacency List
BFS Iterative,0,11,6,7,11->7->10->15->12->3->6,48,16,Adjacency List
BFS Iterative,0,6,11,10,6->2->5->7->10->1->3->9->8->11,48,16,Matrix
BFS Iterative,0,11,6,7,11->7->10->12->15->3->6,48,16,Matrix
BFS Iterative,0,1,16,16,1->2->5->6->3->9->10->7->4->13->14->11->8->15->12->16,102,16,Adjacency List
BFS Iterative,0,16,1,16,16->15->12->14->11->8->13->10->7->4->9->6->3->5->2->1,102,16,Adjacency List
BFS Iterative,0,1,16,16,1->2->5->3->6->9->4->7->10->13->8->11->14->12->15->16,102,16,Matrix
BFS Iterative,0,16,1,16,16->12->15->8->11->14->4->7->10->13->3->6->9->2->5->1,102,16,Matrix
BFS Iterative,0,3,11,7,3->2->7->4->1->6->11,68,16,Adjacency List
BFS Iterative,0,11,3,6,11->7->10->15->12->3,48,16,Adjacency List
BFS Iterative,997,3,11,8,3->2->4->7->1->6->8->11,68,16,Matrix
BFS Iterative,0,11,3,6,11->7->10->12->15->3,48,16,Matrix
BFS Iterative,0,15,12,8,15->14->11->16->13->10->7->12,68,16,Adjacency List
BFS Iterative,0,12,15,8,12->8->11->16->4->7->10->15,61,16,Adjacency List
BFS Iterative,0,15,12,7,15->11->14->16->7->10->12,68,16,Matrix
BFS Iterative,0,12,15,8,12->8->11->16->4->7->10->15,61,16,Matrix
BFS Iterative,0,9,1,5,9->5->10->13->1,61,16,Adjacency List
BFS Iterative,0,1,9,6,1->2->5->6->3->9,102,16,Adjacency List
BFS Iterative,0,9,1,5,9->5->10->13->1,61,16,Matrix
BFS Iterative,0,1,9,6,1->2->5->3->6->9,102,16,Matrix
BFS Iterative,0,11,12,5,11->7->10->15->12,48,16,Adjacency List
BFS Iterative,0,12,11,3,12->8->11,61,16,Adjacency List
BFS Iterative,0,11,12,4,11->7->10->12,48,16,Matrix
BFS Iterative,0,12,11,3,12->8->11,61,16,Matrix
BFS Iterative,0,15,16,4,15->14->11->16,68,16,Adjacency List
BFS Iterative,0,16,15,2,16->15,102,16,Adjacency List
BFS Iterative,0,15,16,4,15->11->14->16,68,16,Matrix
BFS Iterative,0,16,15,3,16->12->15,102,16,Matrix
BFS Iterative,0,14,2,10,14->13->10->15->9->6->11->16->5->2,68,16,Adjacency List
BFS Iterative,0,2,14,10,2->1->6->3->5->10->7->4->9->14,68,16,Adjacency List
BFS Iterative,999,14,2,9,14->10->13->15->6->9->11->16->2,68,16,Matrix
BFS Iterative,0,2,14,12,2->1->3->6->5->4->7->10->9->8->11->14,68,16,Matrix
BFS Iterative,0,12,16,4,12->8->11->16,61,16,Adjacency List
BFS Iterative,0,16,12,3,16->15->12,102,16,Adjacency List
BFS Iterative,0,12,16,4,12->8->11->16,61,16,Matrix
BFS Iterative,0,16,12,2,16->12,102,16,Matrix
BFS Iterative,0,16,9,11,16->15->12->14->11->8->13->10->7->4->9,102,16,Adjacency List
BFS Iterative,0,9,16,15,9->5->10->13->1->6->14->11->2->7->15->12->3->8->16,61,16,Adjacency List
BFS Iterative,0,16,9,13,16->12->15->8->11->14->4->7->10->13->3->6->9,102,16,Matrix
BFS Iterative,0,9,16,15,9->5->10->13->1->6->11->14->2->7->12->15->3->8->16,61,16,Matrix
BFS Iterative,0,14,2,10,14->13->10->15->9->6->11->16->5->2,68,16,Adjacency List
BFS Iterative,0,2,14,10,2->1->6->3->5->10->7->4->9->14,68,16,Adjacency List
BFS Iterative,0,14,2,9,14->10->13->15->6->9->11->16->2,68,16,Matrix
BFS Iterative,0,2,14,12,2->1->3->6->5->4->7->10->9->8->11->14,68,16,Matrix
BFS Iterative,0,10,8,14,10->6->9->14->11->2->5->7->13->15->12->1->3->8,48,16,Adjacency List
BFS Iterative,0,8,10,11,8->4->7->12->3->6->11->16->2->5->10,61,16,Adjacency List
BFS Iterative,0,10,8,14,10->6->9->11->14->2->5->7->13->12->15->1->3->8,48,16,Matrix
BFS Iterative,0,8,10,11,8->4->7->12->3->6->11->16->2->5->10,61,16,Matrix
BFS Iterative,1000,1,10,7,1->2->5->6->3->9->10,102,16,Adjacency List
BFS Iterative,0,10,1,12,10->6->9->14->11->2->5->7->13->15->12->1,48,16,Adjacency List
BFS Iterative,0,1,10,9,1->2->5->3->6->9->4->7->10,102,16,Matrix
BFS Iterative,0,10,1,12,10->6->9->11->14->2->5->7->13->12->15->1,48,16,Matrix
BFS Iterative,0,7,7,1,7,48,16,Adjacency List
BFS Iterative,0,7,7,1,7,48,16,Adjacency List
BFS Iterative,0,7,7,1,7,48,16,Matrix
BFS Iterative,0,7,7,1,7,48,16,Matrix
BFS Iterative,0,13,8,15,13->9->14->5->10->15->1->6->11->16->2->7->12->3->8,102,16,Adjacency List
BFS Iterative,0,8,13,16,8->4->7->12->3->6->11->16->2->5->10->15->1->9->14->13,61,16,Adjacency List
BFS Iterative,0,13,8,15,13->9->14->5->10->15->1->6->11->16->2->7->12->3->8,102,16,Matrix
BFS Iterative,0,8,13,16,8->4->7->12->3->6->11->16->2->5->10->15->1->9->14->13,61,16,Matrix
BFS Iterative,0,16,1,16,16->15->12->14->11->8->13->10->7->4->9->6->3->5->2->1,102,16,Adjacency List
BFS Iterative,0,1,16,16,1->2->5->6->3->9->10->7->4->13->14->11->8->15->12->16,102,16,Adjacency List
BFS Iterative,0,16,1,16,16->12->15->8->11->14->4->7->10->13->3->6->9->2->5->1,102,16,Matrix
BFS Iterative,998,1,16,16,1->2->5->3->6->9->4->7->10->13->8->11->14->12->15->16,102,16,Matrix
BFS Iterative,0,1,7,8,1->2->5->6->3->9->10->7,102,16,Adjacency List
BFS Iterative,0,7,1,12,7->3->6->11->8->2->4->5->10->15->12->1,48,16,Adjacency List
BFS Iterative,0,1,7,8,1->2->5->3->6->9->4->7,102,16,Matrix
BFS Iterative,0,7,1,12,7->3->6->8->11->2->4->5->10->12->15->1,48,16,Matrix
BFS Iterative,0,8,11,7,8->4->7->12->3->6->11,61,16,Adjacency List
BFS Iterative,0,11,8,8,11->7->10->15->12->3->6->8,48,16,Adjacency List
BFS Iterative,0,8,11,7,8->4->7->12->3->6->11,61,16,Matrix
BFS Iterative,0,11,8,8,11->7->10->12->15->3->6->8,48,16,Matrix
BFS Iterative,0,15,10,6,15->14->11->16->13->10,68,16,Adjacency List
BFS Iterative,0,10,15,10,10->6->9->14->11->2->5->7->13->15,48,16,Adjacency List
BFS Iterative,0,15,10,6,15->11->14->16->7->10,68,16,Matrix
BFS Iterative,0,10,15,11,10->6->9->11->14->2->5->7->13->12->15,48,16,Matrix
BFS Iterative,0,4,4,1,4,102,16,Adjacency List
BFS Iterative,0,4,4,1,4,102,16,Adjacency List
BFS Iterative,0,4,4,1,4,102,16,Matrix
BFS Iterative,0,4,4,1,4,102,16,Matrix
BFS Iterative,0,8,3,5,8->4->7->12->3,61,16,Adjacency List
BFS Iterative,0,3,8,8,3->2->7->4->1->6->11->8,68,16,Adjacency List
BFS Iterative,1001,8,3,5,8->4->7->12->3,61,16,Matrix
BFS Iterative,0,3,8,7,3->2->4->7->1->6->8,68,16,Matrix
BFS Iterative,0,16,13,7,16->15->12->14->11->8->13,102,16,Adjacency List
BFS Iterative,0,13,16,10,13->9->14->5->10->15->1->6->11->16,102,16,Adjacency List
BFS Iterative,0,16,13,10,16->12->15->8->11->14->4->7->10->13,102,16,Matrix
BFS Iterative,0,13,16,10,13->9->14->5->10->15->1->6->11->16,102,16,Matrix
BFS Iterative,0,9,6,6,9->5->10->13->1->6,61,16,Adjacency List
BFS Iterative,0,6,9,8,6->2->5->10->7->1->3->9,48,16,Adjacency List
BFS Iterative,0,9,6,6,9->5->10->13->1->6,61,16,Matrix
BFS Iterative,0,6,9,8,6->2->5->7->10->1->3->9,48,16,Matrix
BFS Iterative,0,14,11,7,14->13->10->15->9->6->11,68,16,Adjacency List
BFS Iterative,0,11,14,10,11->7->10->15->12->3->6->8->9->14,48,16,Adjacency List
BFS Iterative,0,14,11,7,14->10->13->15->6->9->11,68,16,Matrix
BFS Iterative,0,11,14,10,11->7->10->12->15->3->6->8->9->14,48,16,Matrix
BFS Iterative,0,6,14,9,6->2->5->10->7->1->3->9->14,48,16,Adjacency List
BFS Iterative,0,14,6,6,14->13->10->15->9->6,68,16,Adjacency List
BFS Iterative,0,6,14,11,6->2->5->7->10->1->3->9->8->11->14,48,16,Matrix
BFS Iterative,0,14,6,5,14->10->13->15->6,68,16,Matrix
BFS Iterative,0,16,11,5,16->15->12->14->11,102,16,Adjacency List
BFS Iterative,0,11,16,11,11->7->10->15->12->3->6->8->9->14->16,48,16,Adjacency List
BFS Iterative,1000,16,11,5,16->12->15->8->11,102,16,Matrix
BFS Iterative,0,11,16,11,11->7->10->12->15->3->6->8->9->14->16,48,16,Matrix
BFS Iterative,0,6,14,9,6->2->5->10->7->1->3->9->14,48,16,Adjacency List
BFS Iterative,0,14,6,6,14->13->10->15->9->6,68,16,Adjacency List
BFS Iterative,0,6,14,11,6->2->5->7->10->1->3->9->8->11->14,48,16,Matrix
BFS Iterative,0,14,6,5,14->10->13->15->6,68,16,Matrix
BFS Iterative,0,8,5,10,8->4->7->12->3->6->11->16->2->5,61,16,Adjacency List
BFS Iterative,0,5,8,12,5->1->6->9->2->10->7->13->3->14->11->8,61,16,Adjacency List
BFS Iterative,0,8,5,10,8->4->7->12->3->6->11->16->2->5,61,16,Matrix
BFS Iterative,0,5,8,10,5->1->6->9->2->7->10->13->3->8,61,16,Matrix
BFS Iterative,0,15,11,3,15->14->11,68,16,Adjacency List
BFS Iterative,0,11,15,4,11->7->10->15,48,16,Adjacency List
BFS Iterative,0,15,11,2,15->11,68,16,Matrix
BFS Iterative,0,11,15,5,11->7->10->12->15,48,16,Matrix
BFS Iterative,0,13,4,16,13->9->14->5->10->15->1->6->11->16->2->7->12->3->8->4,102,16,Adjacency List
BFS Iterative,0,4,13,16,4->3->8->2->7->12->1->6->11->16->5->10->15->9->14->13,102,16,Adjacency List
BFS Iterative,0,13,4,16,13->9->14->5->10->15->1->6->11->16->2->7->12->3->8->4,102,16,Matrix
BFS Iterative,0,4,13,16,4->3->8->2->7->12->1->6->11->16->5->10->15->9->14->13,102,16,Matrix
BFS Iterative,0,4,8,3,4->3->8,102,16,Adjacency List
BFS Iterative,1003,8,4,2,8->4,61,16,Adjacency List
BFS Iterative,0,4,8,3,4->3->8,102,16,Matrix
BFS Iterative,0,8,4,2,8->4,61,16,Matrix
BFS Iterative,0,1,5,3,1->2->5,102,16,Adjacency List
BFS Iterative,0,5,1,2,5->1,61,16,Adjacency List
BFS Iterative,0,1,5,3,1->2->5,102,16,Matrix
BFS Iterative,0,5,1,2,5->1,61,16,Matrix
BFS Iterative,0,12,2,13,12->8->11->16->4->7->10->15->3->6->9->14->2,61,16,Adjacency List
BFS Iterative,0,2,12,15,2->1->6->3->5->10->7->4->9->14->11->8->13->15->12,68,16,Adjacency List
BFS Iterative,0,12,2,13,12->8->11->16->4->7->10->15->3->6->9->14->2,61,16,Matrix
BFS Iterative,0,2,12,14,2->1->3->6->5->4->7->10->9->8->11->14->13->12,68,16,Matrix
BFS Iterative,0,2,14,10,2->1->6->3->5->10->7->4->9->14,68,16,Adjacency List
BFS Iterative,0,14,2,10,14->13->10->15->9->6->11->16->5->2,68,16,Adjacency List
BFS Iterative,0,2,14,12,2->1->3->6->5->4->7->10->9->8->11->14,68,16,Matrix
BFS Iterative,0,14,2,9,14->10->13->15->6->9->11->16->2,68,16,Matrix
BFS Iterative,0,5,13,8,5->1->6->9->2->10->7->13,61,16,Adjacency List
BFS Iterative,0,13,5,4,13->9->14->5,102,16,Adjacency List
BFS Iterative,0,5,13,8,5->1->6->9->2->7->10->13,61,16,Matrix
BFS Iterative,1003,13,5,4,13->9->14->5,102,16,Matrix
BFS Iterative,0,14,1,13,14->13->10->15->9->6->11->16->5->2->7->12->1,68,16,Adjacency List
BFS Iterative,0,1,14,11,1->2->5->6->3->9->10->7->4->13->14,102,16,Adjacency List
BFS Iterative,0,14,1,13,14->10->13->15->6->9->11->16->2->5->7->12->1,68,16,Matrix
BFS Iterative,0,1,14,13,1->2->5->3->6->9->4->7->10->13->8->11->14,102,16,Matrix
BFS Iterative,0,8,14,15,8->4->7->12->3->6->11->16->2->5->10->15->1->9->14,61,16,Adjacency List
BFS Iterative,0,14,8,15,14->13->10->15->9->6->11->16->5->2->7->12->1->3->8,68,16,Adjacency List
BFS Iterative,0,8,14,15,8->4->7->12->3->6->11->16->2->5->10->15->1->9->14,61,16,Matrix
BFS Iterative,0,14,8,15,14->10->13->15->6->9->11->16->2->5->7->12->1->3->8,68,16,Matrix
BFS Iterative,0,10,1,12,10->6->9->14->11->2->5->7->13->15->12->1,48,16,Adjacency List
BFS Iterative,0,1,10,7,1->2->5->6->3->9->10,102,16,Adjacency List
BFS Iterative,0,10,1,12,10->6->9->11->14->2->5->7->13->12->15->1,48,16,Matrix
BFS Iterative,0,1,10,9,1->2->5->3->6->9->4->7->10,102,16,Matrix
BFS Iterative,0,15,11,3,15->14->11,68,16,Adjacency List
BFS Iterative,0,11,15,4,11->7->10->15,48,16,Adjacency List
BFS Iterative,0,15,11,2,15->11,68,16,Matrix
BFS Iterative,0,11,15,5,11->7->10->12->15,48,16,Matrix
BFS Iterative,0,3,3,1,3,68,16,Adjacency List
BFS Iterative,0,3,3,1,3,68,16,Adjacency List
BFS Iterative,1025,3,3,1,3,68,16,Matrix
BFS Iterative,0,3,3,1,3,68,16,Matrix
BFS Iterative,0,4,15,13,4->3->8->2->7->12->1->6->11->16->5->10->15,102,16,Adjacency List
BFS Iterative,0,15,4,15,15->14->11->16->13->10->7->12->9->6->3->8->5->2->4,68,16,Adjacency List
BFS Iterative,0,4,15,13,4->3->8->2->7->12->1->6->11->16->5->10->15,102,16,Matrix
BFS Iterative,0,15,4,14,15->11->14->16->7->10->12->13->3->6->8->9->2->4,68,16,Matrix
BFS Iterative,0,6,9,8,6->2->5->10->7->1->3->9,48,16,Adjacency List
BFS Iterative,0,9,6,6,9->5->10->13->1->6,61,16,Adjacency List
BFS Iterative,0,6,9,8,6->2->5->7->10->1->3->9,48,16,Matrix
BFS Iterative,0,9,6,6,9->5->10->13->1->6,61,16,Matrix
BFS Iterative,0,12,3,9,12->8->11->16->4->7->10->15->3,61,16,Adjacency List
BFS Iterative,0,3,12,12,3->2->7->4->1->6->11->8->5->10->15->12,68,16,Adjacency List
BFS Iterative,0,12,3,9,12->8->11->16->4->7->10->15->3,61,16,Matrix
BFS Iterative,0,3,12,11,3->2->4->7->1->6->8->11->5->10->12,68,16,Matrix
BFS Iterative,0,14,11,7,14->13->10->15->9->6->11,68,16,Adjacency List
BFS Iterative,0,11,14,10,11->7->10->15->12->3->6->8->9->14,48,16,Adjacency List
BFS Iterative,0,14,11,7,14->10->13->15->6->9->11,68,16,Matrix
BFS Iterative,0,11,14,10,11->7->10->12->15->3->6->8->9->14,48,16,Matrix
BFS Iterative,966,4,9,14,4->3->8->2->7->12->1->6->11->16->5->10->15->9,102,16,Adjacency List
BFS Iterative,0,9,4,16,9->5->10->13->1->6->14->11->2->7->15->12->3->8->16->4,61,16,Adjacency List
BFS Iterative,0,4,9,14,4->3->8->2->7->12->1->6->11->16->5->10->15->9,102,16,Matrix
BFS Iterative,0,9,4,16,9->5->10->13->1->6->11->14->2->7->12->15->3->8->16->4,61,16,Matrix
BFS Iterative,0,13,7,12,13->9->14->5->10->15->1->6->11->16->2->7,102,16,Adjacency List
BFS Iterative,0,7,13,16,7->3->6->11->8->2->4->5->10->15->12->1->9->14->16->13,48,16,Adjacency List
BFS Iterative,0,13,7,12,13->9->14->5->10->15->1->6->11->16->2->7,102,16,Matrix
BFS Iterative,0,7,13,16,7->3->6->8->11->2->4->5->10->12->15->1->9->14->16->13,48,16,Matrix
BFS Iterative,0,10,11,5,10->6->9->14->11,48,16,Adjacency List
BFS Iterative,0,11,10,3,11->7->10,48,16,Adjacency List
BFS Iterative,0,10,11,4,10->6->9->11,48,16,Matrix
BFS Iterative,0,11,10,3,11->7->10,48,16,Matrix
BFS Iterative,0,13,11,9,13->9->14->5->10->15->1->6->11,102,16,Adjacency List
BFS Iterative,0,11,13,15,11->7->10->15->12->3->6->8->9->14->16->2->4->5->13,48,16,Adjacency List
BFS Iterative,0,13,11,9,13->9->14->5->10->15->1->6->11,102,16,Matrix
BFS Iterative,0,11,13,15,11->7->10->12->15->3->6->8->9->14->16->2->4->5->13,48,16,Matrix
Dijkstra,0,15,4,13,15->16->14->13->11->12->10->9->7->8->6->5->4,7,13,Adjacency List
Dijkstra,0,4,15,12,4->3->8->2->7->1->12->6->11->5->10->15,7,12,Adjacency List
Dijkstra,0,15,4,13,15->16->14->13->11->12->10->9->7->8->6->5->4,7,13,Matrix
Dijkstra,999,4,15,12,4->3->8->2->7->1->12->6->11->5->10->15,7,12,Matrix
Dijkstra,0,6,16,9,6->7->5->10->8->11->9->12->16,6,9,Adjacency List
Dijkstra,0,16,6,11,16->15->14->12->13->11->10->8->9->7->6,6,11,Adjacency List
Dijkstra,0,6,16,9,6->7->5->10->8->11->9->12->16,6,9,Matrix
Dijkstra,0,16,6,11,16->15->14->12->13->11->10->8->9->7->6,6,11,Matrix
Dijkstra,0,12,12,1,12,0,1,Adjacency List
Dijkstra,0,12,12,1,12,0,1,Adjacency List
Dijkstra,0,12,12,1,12,0,1,Matrix
Dijkstra,0,12,12,1,12,0,1,Matrix
Dijkstra,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,5,11,Adjacency List
Dijkstra,0,10,3,9,10->11->9->12->6->7->5->8->3,5,9,Adjacency List
Dijkstra,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,5,11,Matrix
Dijkstra,0,10,3,9,10->11->9->12->6->7->5->8->3,5,9,Matrix
Dijkstra,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,5,11,Adjacency List
Dijkstra,0,10,3,9,10->11->9->12->6->7->5->8->3,5,9,Adjacency List
Dijkstra,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,5,11,Matrix
Dijkstra,0,10,3,9,10->11->9->12->6->7->5->8->3,5,9,Matrix
Dijkstra,0,16,13,5,16->15->14->12->13,3,5,Adjacency List
Dijkstra,0,13,16,5,13->14->15->9->16,3,5,Adjacency List
Dijkstra,0,16,13,5,16->15->14->12->13,3,5,Matrix
Dijkstra,0,13,16,5,13->14->15->9->16,3,5,Matrix
Dijkstra,0,7,5,5,7->8->6->11->5,2,5,Adjacency List
Dijkstra,0,5,7,4,5->6->9->7,2,4,Adjacency List
Dijkstra,0,7,5,5,7->8->6->11->5,2,5,Matrix
Dijkstra,0,5,7,4,5->6->9->7,2,4,Matrix
Dijkstra,0,7,2,8,7->8->6->11->5->12->10->2,3,8,Adjacency List
Dijkstra,0,2,7,6,2->3->1->6->4->7,3,6,Adjacency List
